meaningful_phrase,bias,outlet,url,sentiment,bias_score,lean_score
fact checking meta,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/meta-to-shutter-fact-checking-in-the-united-states-monday/#disqus_thread,0.0,0.8734666666666667,0.8734666666666667
fact checks community,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/meta-to-shutter-fact-checking-in-the-united-states-monday/#disqus_thread,0.0,0.8961666666666667,0.8961666666666667
community notes meta,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/meta-to-shutter-fact-checking-in-the-united-states-monday/#disqus_thread,0.0,0.854,0.854
checks community notes,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/meta-to-shutter-fact-checking-in-the-united-states-monday/#disqus_thread,0.0,0.8746333333333333,0.8746333333333333
washington sanctuary law,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/jim-jordan-investigating-washington-states-dangerous-sanctuary-policies/,0.0,0.9221666666666666,0.9221666666666666
state sanctuary policies,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/jim-jordan-investigating-washington-states-dangerous-sanctuary-policies/,0.0,0.9422,0.9422
washington state sanctuary,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/jim-jordan-investigating-washington-states-dangerous-sanctuary-policies/,0.0,0.8711333333333333,0.8711333333333333
states washington sanctuary,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/jim-jordan-investigating-washington-states-dangerous-sanctuary-policies/,0.0,0.8999666666666667,0.8999666666666667
sanctuary policies,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/jim-jordan-investigating-washington-states-dangerous-sanctuary-policies/,0.0,0.7864666666666666,0.7864666666666666
foreign citizens afraid,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/marco-rubio-foreign-visitors-have-nothing-to-worry-about-if-they-dont-join-a-hamas-protest/,-0.3625,0.8728666666666666,0.8728666666666666
rubio told foreigners,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/marco-rubio-foreign-visitors-have-nothing-to-worry-about-if-they-dont-join-a-hamas-protest/,0.0,0.8492999999999999,0.8492999999999999
deportation efforts worry,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/marco-rubio-foreign-visitors-have-nothing-to-worry-about-if-they-dont-join-a-hamas-protest/,0.0,0.8950333333333335,0.8950333333333335
citizens afraid come,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/marco-rubio-foreign-visitors-have-nothing-to-worry-about-if-they-dont-join-a-hamas-protest/,-0.6,0.9184666666666667,0.9184666666666667
told foreigners afraid,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/marco-rubio-foreign-visitors-have-nothing-to-worry-about-if-they-dont-join-a-hamas-protest/,-0.6,0.8939333333333334,0.8939333333333334
tiktok deal trump,right,https://www.breitbart.com,https://www.breitbart.com/news/trump-says-hes-giving-tiktok-another-75-days-to-find-a-us-buyer/,0.0,0.8076333333333334,0.8076333333333334
executive order tiktok,right,https://www.breitbart.com,https://www.breitbart.com/news/trump-says-hes-giving-tiktok-another-75-days-to-find-a-us-buyer/,0.0,0.8599333333333333,0.8599333333333333
order tiktok running,right,https://www.breitbart.com,https://www.breitbart.com/news/trump-says-hes-giving-tiktok-another-75-days-to-find-a-us-buyer/,0.0,0.9144333333333333,0.9144333333333333
tiktok china,right,https://www.breitbart.com,https://www.breitbart.com/news/trump-says-hes-giving-tiktok-another-75-days-to-find-a-us-buyer/,0.0,0.7972666666666667,0.7972666666666667
order tiktok,right,https://www.breitbart.com,https://www.breitbart.com/news/trump-says-hes-giving-tiktok-another-75-days-to-find-a-us-buyer/,0.0,0.8140666666666667,0.8140666666666667
tiktok deal trump,right,https://www.breitbart.com,https://www.breitbart.com/news/trump-says-hes-giving-tiktok-another-75-days-to-find-a-us-buyer/#disqus_thread,0.0,0.8076333333333334,0.8076333333333334
executive order tiktok,right,https://www.breitbart.com,https://www.breitbart.com/news/trump-says-hes-giving-tiktok-another-75-days-to-find-a-us-buyer/#disqus_thread,0.0,0.8599333333333333,0.8599333333333333
order tiktok running,right,https://www.breitbart.com,https://www.breitbart.com/news/trump-says-hes-giving-tiktok-another-75-days-to-find-a-us-buyer/#disqus_thread,0.0,0.9144333333333333,0.9144333333333333
tiktok china,right,https://www.breitbart.com,https://www.breitbart.com/news/trump-says-hes-giving-tiktok-another-75-days-to-find-a-us-buyer/#disqus_thread,0.0,0.7972666666666667,0.7972666666666667
order tiktok,right,https://www.breitbart.com,https://www.breitbart.com/news/trump-says-hes-giving-tiktok-another-75-days-to-find-a-us-buyer/#disqus_thread,0.0,0.8140666666666667,0.8140666666666667
training grants reportedly,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/supreme-court-allows-trump-admin-freeze-teacher-grants/#disqus_thread,0.0,0.9110999999999999,0.9110999999999999
grants reportedly,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/supreme-court-allows-trump-admin-freeze-teacher-grants/#disqus_thread,0.0,0.6765,0.6765
teacher training grants,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/supreme-court-allows-trump-admin-freeze-teacher-grants/#disqus_thread,0.0,0.8840333333333333,0.8840333333333333
training grants,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/supreme-court-allows-trump-admin-freeze-teacher-grants/#disqus_thread,0.0,0.8161666666666667,0.8161666666666667
training grants totalling,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/supreme-court-allows-trump-admin-freeze-teacher-grants/#disqus_thread,0.0,0.9100999999999999,0.9100999999999999
hakeem jeffries senate,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/house-democrats-jump-ship-as-hakeem-jeffries-hits-choppy-waters/,0.0,0.8650000000000001,0.8650000000000001
democrat break jeffries,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/house-democrats-jump-ship-as-hakeem-jeffries-hits-choppy-waters/,0.0,0.8567333333333332,0.8567333333333332
jeffries senate democrat,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/house-democrats-jump-ship-as-hakeem-jeffries-hits-choppy-waters/,0.0,0.8901333333333333,0.8901333333333333
jeffries democrat leader,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/house-democrats-jump-ship-as-hakeem-jeffries-hits-choppy-waters/,0.0,0.8806666666666666,0.8806666666666666
jeffries senate,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/house-democrats-jump-ship-as-hakeem-jeffries-hits-choppy-waters/,0.0,0.7974666666666667,0.7974666666666667
antao assaulted pro,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/catholic-pro-life-activist-attacked-during-street-video-interview-in-nyc/,0.0,0.8828333333333335,0.8828333333333335
antao assaulted,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/catholic-pro-life-activist-attacked-during-street-video-interview-in-nyc/,0.0,0.7771,0.7771
news friday assault,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/catholic-pro-life-activist-attacked-during-street-video-interview-in-nyc/,0.0,0.8561,0.8561
assaulted pro abortion,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/catholic-pro-life-activist-attacked-during-street-video-interview-in-nyc/,0.0,0.8296666666666667,0.8296666666666667
pro life reporter,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/catholic-pro-life-activist-attacked-during-street-video-interview-in-nyc/,0.0,0.8663666666666666,0.8663666666666666
tariffs wednesday trump,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/big-retail-opposes-trumps-america-first-reciprocal-tariffs/#disqus_thread,0.0,0.8127333333333334,0.8127333333333334
january walmart ceo,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/big-retail-opposes-trumps-america-first-reciprocal-tariffs/#disqus_thread,0.0,0.9422333333333333,0.9422333333333333
corporate america trump,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/big-retail-opposes-trumps-america-first-reciprocal-tariffs/#disqus_thread,0.0,0.8568666666666666,0.8568666666666666
walmart ceo doug,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/big-retail-opposes-trumps-america-first-reciprocal-tariffs/#disqus_thread,0.0,0.9007333333333333,0.9007333333333333
walmart ceo,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/big-retail-opposes-trumps-america-first-reciprocal-tariffs/#disqus_thread,0.0,0.7092333333333333,0.7092333333333333
massachusetts boston protest,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/hands-off-rallies-to-be-held-saturday-to-protest-donald-trump-elon-musk/,0.0,0.8912,0.8912
boston protest begin,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/hands-off-rallies-to-be-held-saturday-to-protest-donald-trump-elon-musk/,0.0,0.9026333333333333,0.9026333333333333
boston protest,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/hands-off-rallies-to-be-held-saturday-to-protest-donald-trump-elon-musk/,0.0,0.7774666666666666,0.7774666666666666
protests held boston,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/hands-off-rallies-to-be-held-saturday-to-protest-donald-trump-elon-musk/,0.0,0.8279666666666667,0.8279666666666667
hands protests planned,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/hands-off-rallies-to-be-held-saturday-to-protest-donald-trump-elon-musk/,0.0,0.9289666666666667,0.9289666666666667
trade policies pelosi,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/03/watch-nancy-pelosi-in-1996-assails-u-s-free-trade-with-china-is-this-reciprocal/,0.0,0.8522,0.8522
china include pelosi,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/03/watch-nancy-pelosi-in-1996-assails-u-s-free-trade-with-china-is-this-reciprocal/,0.0,0.8407,0.8407
states pelosi said,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/03/watch-nancy-pelosi-in-1996-assails-u-s-free-trade-with-china-is-this-reciprocal/,0.0,0.9233666666666668,0.9233666666666668
pelosi noted,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/03/watch-nancy-pelosi-in-1996-assails-u-s-free-trade-with-china-is-this-reciprocal/,0.0,0.7723333333333334,0.7723333333333334
mfn status pelosi,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/03/watch-nancy-pelosi-in-1996-assails-u-s-free-trade-with-china-is-this-reciprocal/,0.0,0.8839333333333332,0.8839333333333332
transgender policies,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/democrat-lawmakers-in-georgia-stage-walkout-to-protest-bill-stopping-taxpayer-funds-for-transgender-surgeries-for-inmates/#disqus_thread,0.0,0.7529666666666667,0.7529666666666667
pro transgender policies,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/democrat-lawmakers-in-georgia-stage-walkout-to-protest-bill-stopping-taxpayer-funds-for-transgender-surgeries-for-inmates/#disqus_thread,0.0,0.9526333333333333,0.9526333333333333
transgender surgeries inmates,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/democrat-lawmakers-in-georgia-stage-walkout-to-protest-bill-stopping-taxpayer-funds-for-transgender-surgeries-for-inmates/#disqus_thread,0.0,0.8694333333333333,0.8694333333333333
transgender policies catering,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/democrat-lawmakers-in-georgia-stage-walkout-to-protest-bill-stopping-taxpayer-funds-for-transgender-surgeries-for-inmates/#disqus_thread,0.0,0.8314,0.8314
surgeries inmates walkout,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/democrat-lawmakers-in-georgia-stage-walkout-to-protest-bill-stopping-taxpayer-funds-for-transgender-surgeries-for-inmates/#disqus_thread,0.0,0.8715,0.8715
organizations tax exempt,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/leftist-billionaire-bill-gates-foundation-in-danger-of-losing-tax-exempt-status/#disqus_thread,0.0,0.8609,0.8609
accused gates foundation,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/leftist-billionaire-bill-gates-foundation-in-danger-of-losing-tax-exempt-status/#disqus_thread,0.0,0.9014333333333333,0.9014333333333333
leftist gates nonprofit,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/leftist-billionaire-bill-gates-foundation-in-danger-of-losing-tax-exempt-status/#disqus_thread,-0.05,0.8807999999999999,0.8807999999999999
melinda gates foundation,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/leftist-billionaire-bill-gates-foundation-in-danger-of-losing-tax-exempt-status/#disqus_thread,0.0,0.9087333333333333,0.9087333333333333
organizations discriminate,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/leftist-billionaire-bill-gates-foundation-in-danger-of-losing-tax-exempt-status/#disqus_thread,0.0,0.7563333333333334,0.7563333333333334
trump reciprocal tariffs,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/chamber-commerce-lobbies-more-free-trade-deals-after-trumps-tariffs/,0.0,0.8862333333333333,0.8862333333333333
reciprocal tariffs,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/chamber-commerce-lobbies-more-free-trade-deals-after-trumps-tariffs/,0.0,0.8204333333333333,0.8204333333333333
tariffs foreign imports,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/chamber-commerce-lobbies-more-free-trade-deals-after-trumps-tariffs/,-0.125,0.9172333333333333,0.9172333333333333
announced reciprocal tariffs,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/chamber-commerce-lobbies-more-free-trade-deals-after-trumps-tariffs/,0.0,0.8774666666666667,0.8774666666666667
reciprocal tariffs foreign,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/chamber-commerce-lobbies-more-free-trade-deals-after-trumps-tariffs/,-0.125,0.9386333333333333,0.9386333333333333
tariffs trump seeking,right,https://www.theblaze.com,https://www.theblaze.com/news/china-tariffs-against-us-trump,0.0,0.8827333333333334,0.8827333333333334
tariffs trump,right,https://www.theblaze.com,https://www.theblaze.com/news/china-tariffs-against-us-trump,0.0,0.7381000000000001,0.7381000000000001
tariff chinese,right,https://www.theblaze.com,https://www.theblaze.com/news/china-tariffs-against-us-trump,0.0,0.8056,0.8056
tariff chinese products,right,https://www.theblaze.com,https://www.theblaze.com/news/china-tariffs-against-us-trump,0.0,0.8969,0.8969
reciprocal tariff chinese,right,https://www.theblaze.com,https://www.theblaze.com/news/china-tariffs-against-us-trump,0.0,0.9308,0.9308
door striking suspect,right,https://www.theblaze.com,https://www.theblaze.com/news/male-allegedly-threatens-to-kill-homeowner-bangs-on-door-after-midnight-but-resident-isnt-playing-shoots-through-door,0.5,0.8371000000000001,0.8371000000000001
suspect banging door,right,https://www.theblaze.com,https://www.theblaze.com/news/male-allegedly-threatens-to-kill-homeowner-bangs-on-door-after-midnight-but-resident-isnt-playing-shoots-through-door,0.0,0.8926333333333334,0.8926333333333334
door opened suspect,right,https://www.theblaze.com,https://www.theblaze.com/news/male-allegedly-threatens-to-kill-homeowner-bangs-on-door-after-midnight-but-resident-isnt-playing-shoots-through-door,0.0,0.8572000000000001,0.8572000000000001
reportedly banging door,right,https://www.theblaze.com,https://www.theblaze.com/news/male-allegedly-threatens-to-kill-homeowner-bangs-on-door-after-midnight-but-resident-isnt-playing-shoots-through-door,0.0,0.9101666666666667,0.9101666666666667
door wounded male,right,https://www.theblaze.com,https://www.theblaze.com/news/male-allegedly-threatens-to-kill-homeowner-bangs-on-door-after-midnight-but-resident-isnt-playing-shoots-through-door,0.0,0.8611,0.8611
noted taibbi accused,right,https://www.theblaze.com,https://www.theblaze.com/news/matt-taibbi-looking-to-make-congresswoman-pay-big-time-for-repeating-her-smear-online,0.0,0.9180333333333334,0.9180333333333334
taibbi said defamation,right,https://www.theblaze.com,https://www.theblaze.com/news/matt-taibbi-looking-to-make-congresswoman-pay-big-time-for-repeating-her-smear-online,0.0,0.8546333333333332,0.8546333333333332
taibbi accused,right,https://www.theblaze.com,https://www.theblaze.com/news/matt-taibbi-looking-to-make-congresswoman-pay-big-time-for-repeating-her-smear-online,0.0,0.7728333333333334,0.7728333333333334
harassed matt taibbi,right,https://www.theblaze.com,https://www.theblaze.com/news/matt-taibbi-looking-to-make-congresswoman-pay-big-time-for-repeating-her-smear-online,0.0,0.8253,0.8253
journalist matt taibbi,right,https://www.theblaze.com,https://www.theblaze.com/news/matt-taibbi-looking-to-make-congresswoman-pay-big-time-for-repeating-her-smear-online,0.0,0.8401666666666667,0.8401666666666667
fired nsc staffers,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-admin-ousts-nsa-director-in-agency-shake-up-report,0.0,0.8957333333333333,0.8957333333333333
ousted nsc staffers,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-admin-ousts-nsa-director-in-agency-shake-up-report,0.0,0.8836,0.8836
administration thursday fired,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-admin-ousts-nsa-director-in-agency-shake-up-report,0.0,0.8874333333333334,0.8874333333333334
fired director national,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-admin-ousts-nsa-director-in-agency-shake-up-report,0.0,0.8842333333333334,0.8842333333333334
fired officials,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-admin-ousts-nsa-director-in-agency-shake-up-report,0.0,0.8003666666666667,0.8003666666666667
title ix investigations,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-admin-launches-team-to-safeguard-children-from-gender-ideology,0.0,0.9067666666666666,0.9067666666666666
title ix sit,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-admin-launches-team-to-safeguard-children-from-gender-ideology,0.0,0.8988333333333333,0.8988333333333333
title ix cases,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-admin-launches-team-to-safeguard-children-from-gender-ideology,0.0,0.896,0.896
probing title ix,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-admin-launches-team-to-safeguard-children-from-gender-ideology,0.0,0.8691666666666666,0.8691666666666666
title ix complaints,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-admin-launches-team-to-safeguard-children-from-gender-ideology,0.0,0.8957,0.8957
secure border president,right,https://www.theblaze.com,https://www.theblaze.com/news/julio-rosas-mayorkas-video-immigration,0.4,0.8731666666666666,0.8731666666666666
border president donald,right,https://www.theblaze.com,https://www.theblaze.com/news/julio-rosas-mayorkas-video-immigration,0.0,0.8642666666666666,0.8642666666666666
mayorkas impeached border,right,https://www.theblaze.com,https://www.theblaze.com/news/julio-rosas-mayorkas-video-immigration,0.0,0.8625666666666666,0.8625666666666666
border president trump,right,https://www.theblaze.com,https://www.theblaze.com/news/julio-rosas-mayorkas-video-immigration,0.0,0.8597,0.8597
border president,right,https://www.theblaze.com,https://www.theblaze.com/news/julio-rosas-mayorkas-video-immigration,0.0,0.7914,0.7914
suspect deputy kirk,right,https://www.theblaze.com,https://www.theblaze.com/news/blaze-news-original-la-sheriff-threw-deputy-to-federal-wolves-to-appease-liberal-mob-union-rep-says,0.0,0.9043333333333333,0.9043333333333333
kirk deputy encountered,right,https://www.theblaze.com,https://www.theblaze.com/news/blaze-news-original-la-sheriff-threw-deputy-to-federal-wolves-to-appease-liberal-mob-union-rep-says,0.0,0.856,0.856
handcuff suspect deputy,right,https://www.theblaze.com,https://www.theblaze.com/news/blaze-news-original-la-sheriff-threw-deputy-to-federal-wolves-to-appease-liberal-mob-union-rep-says,0.0,0.8329,0.8329
trevor kirk deputy,right,https://www.theblaze.com,https://www.theblaze.com/news/blaze-news-original-la-sheriff-threw-deputy-to-federal-wolves-to-appease-liberal-mob-union-rep-says,0.0,0.8898333333333334,0.8898333333333334
caught deputy,right,https://www.theblaze.com,https://www.theblaze.com/news/blaze-news-original-la-sheriff-threw-deputy-to-federal-wolves-to-appease-liberal-mob-union-rep-says,0.0,0.7659333333333334,0.7659333333333334
video trump,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-raises-eyebrows-by-sharing-video-claiming-he-s-purposely-crashing-the-market,0.0,0.7788666666666666,0.7788666666666666
video trump intentionally,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-raises-eyebrows-by-sharing-video-claiming-he-s-purposely-crashing-the-market,0.0,0.8708333333333332,0.8708333333333332
trump shared video,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-raises-eyebrows-by-sharing-video-claiming-he-s-purposely-crashing-the-market,0.0,0.8688666666666668,0.8688666666666668
trump playing chess,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-raises-eyebrows-by-sharing-video-claiming-he-s-purposely-crashing-the-market,0.0,0.8302666666666667,0.8302666666666667
evidence warren buffett,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-raises-eyebrows-by-sharing-video-claiming-he-s-purposely-crashing-the-market,0.0,0.8858,0.8858
harris answered,right,https://www.theblaze.com,https://www.theblaze.com/news/cutter-kamala-view-question-failed,0.0,0.7704666666666666,0.7704666666666666
interview view harris,right,https://www.theblaze.com,https://www.theblaze.com/news/cutter-kamala-view-question-failed,0.0,0.8489666666666666,0.8489666666666666
harris answered asked,right,https://www.theblaze.com,https://www.theblaze.com/news/cutter-kamala-view-question-failed,0.0,0.8729666666666667,0.8729666666666667
harris presidential campaign,right,https://www.theblaze.com,https://www.theblaze.com/news/cutter-kamala-view-question-failed,0.0,0.8670666666666667,0.8670666666666667
shocked harris answered,right,https://www.theblaze.com,https://www.theblaze.com/news/cutter-kamala-view-question-failed,-0.7,0.9277000000000001,0.9277000000000001
pro life reporter,right,https://www.theblaze.com,https://www.theblaze.com/news/abortion-reporter-assault-video-harlem,0.0,0.8663666666666666,0.8663666666666666
live action intervened,right,https://www.theblaze.com,https://www.theblaze.com/news/abortion-reporter-assault-video-harlem,0.11818181818181818,0.8866999999999999,0.8866999999999999
pro life stance,right,https://www.theblaze.com,https://www.theblaze.com/news/abortion-reporter-assault-video-harlem,0.0,0.8874666666666666,0.8874666666666666
abused antao responded,right,https://www.theblaze.com,https://www.theblaze.com/news/abortion-reporter-assault-video-harlem,0.0,0.9260333333333334,0.9260333333333334
action journalist violently,right,https://www.theblaze.com,https://www.theblaze.com/news/abortion-reporter-assault-video-harlem,-0.35000000000000003,0.9273333333333333,0.9273333333333333
tesla vandalism suspect,right,https://www.theblaze.com,https://www.theblaze.com/news/why-a-minnesota-police-chief-says-a-female-tesla-vandalism-suspect-wont-be-charged-and-even-may-have-been-a-victim,0.0,0.9034333333333334,0.9034333333333334
tesla vandalism,right,https://www.theblaze.com,https://www.theblaze.com/news/why-a-minnesota-police-chief-says-a-female-tesla-vandalism-suspect-wont-be-charged-and-even-may-have-been-a-victim,0.0,0.791,0.791
attacks tesla vehicles,right,https://www.theblaze.com,https://www.theblaze.com/news/why-a-minnesota-police-chief-says-a-female-tesla-vandalism-suspect-wont-be-charged-and-even-may-have-been-a-victim,0.0,0.8995000000000001,0.8995000000000001
charging tesla vandalism,right,https://www.theblaze.com,https://www.theblaze.com/news/why-a-minnesota-police-chief-says-a-female-tesla-vandalism-suspect-wont-be-charged-and-even-may-have-been-a-victim,0.0,0.8618333333333333,0.8618333333333333
past tesla parked,right,https://www.theblaze.com,https://www.theblaze.com/news/why-a-minnesota-police-chief-says-a-female-tesla-vandalism-suspect-wont-be-charged-and-even-may-have-been-a-victim,-0.25,0.9332333333333334,0.9332333333333334
children transgenderism 2023,right,https://www.theblaze.com,https://www.theblaze.com/news/meet-the-queer-radicals-who-secretly-send-kids-sex-change-kits,0.0,0.9324333333333333,0.9324333333333333
children transgenderism,right,https://www.theblaze.com,https://www.theblaze.com/news/meet-the-queer-radicals-who-secretly-send-kids-sex-change-kits,0.0,0.7812333333333333,0.7812333333333333
working transgender legal,right,https://www.theblaze.com,https://www.theblaze.com/news/meet-the-queer-radicals-who-secretly-send-kids-sex-change-kits,0.2,0.9351333333333334,0.9351333333333334
transgender legal,right,https://www.theblaze.com,https://www.theblaze.com/news/meet-the-queer-radicals-who-secretly-send-kids-sex-change-kits,0.2,0.7515333333333333,0.7515333333333333
transgender legal defense,right,https://www.theblaze.com,https://www.theblaze.com/news/meet-the-queer-radicals-who-secretly-send-kids-sex-change-kits,0.2,0.8826999999999999,0.8826999999999999
checks community notes,right,https://www.theblaze.com,https://www.theblaze.com/news/meta-officially-ending-fact-checking,0.0,0.8746333333333333,0.8746333333333333
new community notes,right,https://www.theblaze.com,https://www.theblaze.com/news/meta-officially-ending-fact-checking,0.13636363636363635,0.8775,0.8775
community note,right,https://www.theblaze.com,https://www.theblaze.com/news/meta-officially-ending-fact-checking,0.0,0.7896666666666666,0.7896666666666666
community notes better,right,https://www.theblaze.com,https://www.theblaze.com/news/meta-officially-ending-fact-checking,0.5,0.8695666666666666,0.8695666666666666
community notes start,right,https://www.theblaze.com,https://www.theblaze.com/news/meta-officially-ending-fact-checking,0.0,0.8740666666666667,0.8740666666666667
obama secretly clooney,right,https://www.theblaze.com,https://www.theblaze.com/news/clooney-obama-brzezinski-angry-oped,-0.4,0.8486333333333334,0.8486333333333334
president clooney argument,right,https://www.theblaze.com,https://www.theblaze.com/news/clooney-obama-brzezinski-angry-oped,0.0,0.9239333333333333,0.9239333333333333
clooney msnbc responded,right,https://www.theblaze.com,https://www.theblaze.com/news/clooney-obama-brzezinski-angry-oped,0.0,0.9049999999999999,0.9049999999999999
president clooney,right,https://www.theblaze.com,https://www.theblaze.com/news/clooney-obama-brzezinski-angry-oped,0.0,0.7904333333333334,0.7904333333333334
george clooney reportedly,right,https://www.theblaze.com,https://www.theblaze.com/news/clooney-obama-brzezinski-angry-oped,0.0,0.9487666666666668,0.9487666666666668
cuts federal judge,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-supreme-court-win-dei,0.0,0.8231333333333333,0.8231333333333333
lawsuit trump administration,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-supreme-court-win-dei,0.0,0.8821333333333333,0.8821333333333333
federal funding cuts,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-supreme-court-win-dei,0.0,0.8944666666666666,0.8944666666666666
funding cuts trump,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-supreme-court-win-dei,0.0,0.8577,0.8577
cuts trump executive,right,https://www.theblaze.com,https://www.theblaze.com/news/trump-supreme-court-win-dei,0.0,0.8537666666666667,0.8537666666666667
cortez schumer progressives,right,https://www.theblaze.com,https://www.theblaze.com/news/aoc-schumer-head-to-head,0.0,0.9034,0.9034
chuck schumer polling,right,https://www.theblaze.com,https://www.theblaze.com/news/aoc-schumer-head-to-head,0.0,0.8809999999999999,0.8809999999999999
schumer progressives,right,https://www.theblaze.com,https://www.theblaze.com/news/aoc-schumer-head-to-head,0.0,0.8217333333333333,0.8217333333333333
democrat voters new,right,https://www.theblaze.com,https://www.theblaze.com/news/aoc-schumer-head-to-head,0.13636363636363635,0.9172666666666666,0.9172666666666666
democratic primary voters,right,https://www.theblaze.com,https://www.theblaze.com/news/aoc-schumer-head-to-head,0.4,0.9032,0.9032
remains discovered church,right,https://www.theblaze.com,https://www.theblaze.com/news/archaeologists-jesus-christ-mystery-burial-archaelogical-discovery,0.0,0.8489666666666666,0.8489666666666666
jesus tomb site,right,https://www.theblaze.com,https://www.theblaze.com/news/archaeologists-jesus-christ-mystery-burial-archaelogical-discovery,0.0,0.934,0.934
church excavated,right,https://www.theblaze.com,https://www.theblaze.com/news/archaeologists-jesus-christ-mystery-burial-archaelogical-discovery,0.0,0.8011333333333334,0.8011333333333334
entire church excavated,right,https://www.theblaze.com,https://www.theblaze.com/news/archaeologists-jesus-christ-mystery-burial-archaelogical-discovery,0.0,0.8917666666666667,0.8917666666666667
